OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
021397307b7af70ca4903129889d82d8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,uncultured_bacterium
021849f977d82293d7e24af7e0654524,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Prasinoderma_coloniale
021b0d923d8d1a5e9e84729555f5559d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium
021bc7269408453831e9214fb2e60632,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,uncultured_bacterium
021fe518061be011bb32bd143b9515fd,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Porolithon_onkodes
022611b1a061b05d39a9e6b069339cec,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
022c754a78abd73e3521d45ef6d23d23,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,unassigned
023182952f753ea70df8282643eba1c1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_Planctomycetales
0232cef81a3115f87808bddbd42886e2,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,unassigned,unassigned
023315bda40d4d504ce9c337e2bcf24f,Bacteria,Spirochaetota,Brevinematia,Brevinematales,Brevinemataceae,Brevinema,uncultured_spirochete
0234a068e04ea2140a62edfd1a315730,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
0234bb9b814783cbcfa9f83aa42ada2f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
02356482c1341021389bfa85897fd82d,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,uncultured_marine
023733757a3ed290f0717c0c8f61fada,Bacteria,Bacteroidota,Bacteroidia,unassigned,unassigned,unassigned,unassigned
023d96fda931cbd5afe8e9645c1d6d9d,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Ptilocladiopsis_horrida
023ef3160ee3244693a8d881ec93218a,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,unassigned
023f599c66eb55498c163d92ac1a59ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
024254cf1a46fe5215d17e686c319408,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Candidatus_Bacilloplasma,unassigned
0248bce5ae5f7e35502604262e49e353,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus,unassigned
024a3933dbaf79e4ed28100a6367d9ef,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,uncultured_Firmicutes
024c0cf02e0e72f8def4903fd4bb9b3f,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
024d717ac59e8991d3935c0267c10ec2,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_coprostanoligenes_group,unassigned
0253b46f4eb3008eb11e8692b20e3c66,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Dictyopteris_undulata
0255a53d4dd322c2370b85b1b3dae5df,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,bacterium_enrichment
025c952db7b813c21ea3772b58dcce00,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_Flexibacteraceae
025d391cf516299df59c200df611a092,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,unassigned
025dbc4737d3d93462a1b1a1f1fb2450,Bacteria,Planctomycetota,Planctomycetes,unassigned,unassigned,unassigned,unassigned
02605ca0d9cafc0c4fc364ca3c4940a4,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Gloeocapsaceae,Gleocapsa,uncultured_bacterium
0261c740d73dce6731ddc99a52400490,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,IS-44,unassigned
0261ed7f4abf896c43a820cab6f60dd3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
0262b6f03ed1cb1b292f47eb0ae49af8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,unassigned
026a5336c16025cbb4e721980a993188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,unassigned
02723a6a95e84d2476b54bc70da101ea,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
02752f3174e0854226630296391cce7d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium
02766b9c7833a1e947072f8fbd43ce1a,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
027cb355299ce437c0957cc4c8e968bc,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,SU2_symbiont_group,unassigned
02803bcf91dcd9b4277f28369350e453,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacteraceae,uncultured_bacterium
0287d8c3dee0c2d261909b3c20acb7c8,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
02891f1a918bc72bac71bd73a01fb081,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
028bad0164210f92d338d874cb9e54dd,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,unassigned
028d7b083e0bf29de9fcaff055cf0a25,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_gamma
028d8490926ac7af70a77c6c8262f73f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium
029242b45bceffa1e30b666d7de9771e,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,BD1-7_clade,uncultured_organism
0293df6d50fd2436244fdbeee12cd063,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,uncultured,unassigned
0293f926b3c1c4be942457b44819dad5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Nitzschia_sp.
0297e877d03356cf3e9b023644d0b297,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,unassigned,unassigned
029b4d9bc1cedc5f72b224e6615e0d4e,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,unassigned
029f94838526bc7423416b0c29f2aa34,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
02a4e807034dda6d0a05d8560eedd9b1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
02aa6e01515e50f5d1dbfbb790830acc,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,unassigned
02aa71091efeb84cf1b4b070ac3614f7,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Dermonema_virens
02aad74987530713850179d8aa7f781b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
02ac9d0cb5e002d8f50c9eba71581647,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
02b1527542220e66f0b0353a015180fe,Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,HOC36,uncultured_bacterium
02b309c0589bbf3c5eab761cd18ce703,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium_aphoticum
02b36e4b3f5c0ddb05263b2e53566da2,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
02bb14c3651b4e5f9b811f6e4462609e,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,uncultured_marine
02c1c39a37cee1d7447b83ecdbecff77,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Gelidium_gabrielsonii
02c6a931d8c3ec0ce2a63bddfe1940aa,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
02c8fd2051784a665a08c3e9fbc6c15f,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,MBIC10086,unassigned
02c9810cf4f80b496fafb3e135c49468,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
02caf1c8ecc4e418f0b59dc08200eb5b,Eukaryota,Parabasalia,Cristamonadea,Cristamonadea,Cristamonadea,unassigned,unassigned
02cc47e6c004b6c1f701fdf69daa7378,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_Bacteroidetes/Chlorobi
02d0fccefe3e4cc50e30c9e9f0166981,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,unassigned,unassigned
02d1569536acc0e6996170d1833f102c,Bacteria,Cyanobacteria,Cyanobacteriia,Eurycoccales,Eurycoccales_Incertae_Sedis,Synechococcus_PCC-7336,unassigned
02d4e683405e8ebf5a1b03330fb78ab1,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,cvE6,cvE6,unassigned
02d5fc3c35a527ec22e1547d9a9f7367,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,BD2-7,BD2-7,unassigned
02d66e487e6f66761e7c59ac34904fa1,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,planctomycete_MS3057
02da2866515384ecc51aead7937e98db,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unassigned,unassigned,unassigned
02daa8eba6e6a4ca02089b6a2992d0be,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured,uncultured_Rhodobium
02dca37c901e789b966fa57ae3dccc28,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,unassigned,unassigned
02debdd0e7a68d4375345c4124d8fb18,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,unassigned
02dfd75325747d807d9ae07246312a09,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
02e0277353d5050576a3e20e73a06d07,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,uncultured_bacterium
02e1e63ad7041c070ac7e77291db4a5b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
02e3cd0589778ba42ae9c39dee33ea5d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium
02eaf261299be3080b01a13697c0a47b,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,Pseudobacteriovorax,uncultured_delta
02eb6a9415dff1746a4e706eee5afc78,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrionaceae,uncultured_bacterium
02ebd54cec71eab49c04dbbc29760753,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes_indistinctus
02ed6421827f2c9862202489a0904eff,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,gut_metagenome
02ef6d1883ea0c8f9f01ea8fec72328a,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,unassigned
02f0398041015af20420c5196dcd0520,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
02f3a8bb67704b261e5cd145e984a670,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
02f81ab8f76420cc53b968c12a6221c7,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Paramoritella,Paramoritella_alkaliphila
02f92140c816250ca360f6d25bda0552,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_jessenii
02fb9aad24fc0a26aa0b7fdeb8df4111,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_organism
02fc21b43e83bdacd5eb570077656798,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,unassigned
02fd8fa27502aed0aa142f11c08a421e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
02fdab55e2def1ba98a14f1b12b5f90c,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
03001d8fae0785a337540a2e69c9df7b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
030262358262787b1f22d9ab4d6f37aa,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,Dadabacteriales,Dadabacteriales,uncultured_organism
030269bd9c0d9145f7feace9aadb7ae2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,unassigned,unassigned
03056fb9a6aecc820c44d87c7aed8b44,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
0308c58bcc7369d072ab533587e56581,Bacteria,Firmicutes,Clostridia,Oscillospirales,uncultured,uncultured,uncultured_bacterium
031d410bb603ee6ab01bcfe5b3dba8e8,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
031e24e1d551ffb3620d4220ccfd4c45,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Fuerstia,uncultured_Planctomyces
031f6062b80a8e09500ff79a5d48f9d6,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,unassigned
0321f5bcc561ce7ee55cc7140b7cb493,Bacteria,Firmicutes,Clostridia,Oscillospirales,unassigned,unassigned,unassigned
03270f9167eb0a07fe025a0fdd45ba1f,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
03271259e5b77abe81eaee414dcc8656,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,unassigned
032d35463275e4d6a1852e74ad2a6092,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium_sp.
032eacec354ba998c337a6218b1edc8f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,uncultured,uncultured_Alphaproteobacteria
03346ec4c957297193ba6a759f0e3055,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,unassigned,unassigned
0339143ff6775cd5f37ea0be2a772e8e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostignum,unassigned
033d03de214ad3e749e743e0624ef698,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
033f853340f77372c9bbe6388f95e159,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,unassigned,unassigned
034843817c49323ab99abca653c2249a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
034a9ed7e3b0a55f39a2ef0ff704fbb3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_marine
034fab0203a2d470851ee726b7b17108,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
0352ac1ffe0b07d8c73ebce1a33ee371,Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,unassigned
0356724c5f90c1de495a39217490d420,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,UCG-010,uncultured_organism
035dfc30213bdc928718c0dbe4404fef,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
036d2c9bf0ebb4d38af823312f0ab87d,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Paludicola,Paludicola_psychrotolerans
036d62622bccd164694911a40ca9cceb,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,DMI,uncultured_bacterium
0370eb96b85fd779e1e7103a901250be,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
0379713b9acc09f5b17e09991450a638,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
037b5ba0eb0962165d4250daef863a46,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae,candidate_division
037c3b5d7168b7af04041e18516559f4,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
037f33c2a60417c648c151201a2c4bca,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Unknown_Family,unassigned
03809a8ca7e7fe036ab8196f337afcda,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,unassigned
03836ec87600d509351cddd7e8229994,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,unassigned,unassigned
0383bfbeaccbe4334d0eeed63dbe3cbd,Bacteria,Planctomycetota,unassigned,unassigned,unassigned,unassigned,unassigned
0385758252332b674ddc65d9542874c8,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,metagenome
0385f62bd2cb30043b8fcf23e08af36f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,unassigned
03871bf7384d6439a1d3853afa6bbd9d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Berkeleya_fennica
038771b675b522caef6703d4708ff38c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium
0387e91460698387b36f3b6640f324f0,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),unassigned
038c5f3ab7bc3e1dadedcca8b32d9030,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,unassigned,unassigned
038e405e5fde09f0727c6034fb76ce73,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,unassigned
038e7efcb192593d85065eed9337c993,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,uncultured_bacterium
03947b9d56866895b248448cdd1913d0,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
0394ec6c8cee885530ba6b9395bae55d,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,unassigned
0397bd421deb3480d16e2f0e2ce09bfc,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Incertae_Sedis,unassigned
039947370c1fb9591eb5bcd31ceddec6,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,Caenarcaniphilales,Caenarcaniphilales,uncultured_Firmicutes
039c0e8fa000ea90479583f421503217,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,unassigned
039eb214dc6283e0d530342273da0224,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Prasinoderma_coloniale
03a297e27ec00d04cde7775a1c3e7b4c,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,unassigned
03ac5cc0d7d46ee4c81cec674011a800,Eukaryota,Chlorophyta,Ulvophyceae,Ulvophyceae,Ulvophyceae,Ulvophyceae,Phaeophila_dendroides
03afa79f9130c5ba2951a01af6b06e30,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,unassigned
03b54df317a2e97e6a99263de879b07b,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unidentified_microorganism
03b85987b64cdf655a992de8c0280f53,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,uncultured_bacterium
03bce720fbb95fbd354c45331b29e335,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Berkiella,uncultured_bacterium
03bd7eb65e12ab98ae6829384c906246,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
03be13a67dd55d12bf23ca7b3f7815d7,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium_damselae
03bf71082002d43c7798eb7cc8103a23,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,unassigned,unassigned
03c45fec50b20bdd07cb9a0817076abe,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
03c57b12ebcba9b4cccbc7100d8a7347,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,unassigned
03c8bc0762a5218387186f5e6b008a38,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,uncultured_organism
03c90b78cd4ef4f994e780c9985284e2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured_soil
03cb4d052feb49be53da2f14592c8dfa,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,uncultured_Xiphinematobacteriaceae
03d3720a00d4466a47d2459d49867369,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,unassigned,unassigned
03d7632548fefb41c1e8fb7c7052ca92,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,unassigned
03d78d0ee1ce6406ed06c061d9832df9,Eukaryota,Vertebrata,Actinopterygii,Teleostei,Teleostei,Teleostei,unassigned
03e8c388ee276fcbb7949c9c1777c811,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unassigned
03eafe366adaa3b81ba63b9b715ebb5b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,unassigned
03ee0defecca6dd4d62fe84a600eedf8,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,uncultured,uncultured_Pelagibius
03f2e5335fd619f58e8c58309c8f50fd,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Polysiphonia_scopulorum
03f4a6d92fb6bf57e9176b5cabbbc602,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,unassigned,unassigned,unassigned
03f5277cb026a3ce3d3f3774b4d96ecd,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Apicomplexa_sp.
03f93c45655b1d11e31bf4fccd26206a,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,unassigned
03fb0737109d678126adad3734f6f4fb,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,uncultured_deep-sea
03fb544d2f371cfeffed0123ed4dd316,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
03ff5736c3b6b968fff53e35b2bd3ee7,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,uncultured,jellyfish_metagenome
0400c5a55e318a3d3bb0fdab6f7bb9df,Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,uncultured_bacterium
